stefy
ID	proteína	bacteria	pvalue	log2FoldChange
SEQF2539_00135	High-affinity zinc uptake system binding-protein ZnuA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2539_00151	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2539_00528	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2539_00974	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2539_01945	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2550_00390	30S ribosomal protein S7	Fusobacterium gonidiaformans	0.558557126	2E+09
SEQF2550_01438	34 kDa membrane antigen	Fusobacterium gonidiaformans	0.558557126	2E+09
SEQF2550_01748	Glutaconate CoA-transferase subunit B	Fusobacterium gonidiaformans	0.558557126	2E+09
SEQF2555_00332	Fructose-bisphosphate aldolase class 1	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2555_00750	34 kDa membrane antigen	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2555_00826	Butyrate--acetoacetate CoA-transferase subunit B	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2555_01154	Acyl carrier protein	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2555_01264	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2555_02033	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2555_02130	Phosphocarrier protein HPr	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2555_02148	30S ribosomal protein S7	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2670_00219	34 kDa membrane antigen	Fusobacterium necrophorum	0.558557126	2E+09
SEQF2670_00534	Glutaconate CoA-transferase subunit B	Fusobacterium necrophorum	0.558557126	2E+09
SEQF2670_00685	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium necrophorum	0.558557126	2E+09
SEQF2812_00028	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2812_00046	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2812_00336	Acyl carrier protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2812_00411	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2812_00540	Fructose-bisphosphate aldolase class 1	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2812_01962	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2812_02170	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2813_00254	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2813_00487	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2813_00578	Acyl carrier protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2813_00658	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2813_00779	Fructose-bisphosphate aldolase class 1	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2813_02145	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2813_02161	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2814_01382	Fructose-bisphosphate aldolase class 1	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2814_01513	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2814_01694	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2814_01904	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2814_02403	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2814_02421	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2815_00046	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2815_00140	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2815_00455	Heme-binding protein A	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2815_00728	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2815_01658	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2816_00238	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2816_00400	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2816_01230	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2816_01974	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2817_01210	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2817_01498	Heme-binding protein A	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2817_01620	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2817_02127	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2817_02359	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2818_00057	High-affinity zinc uptake system binding-protein ZnuA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2818_00069	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2818_00200	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2818_00995	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2818_01776	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2818_01902	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2819_00137	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2819_00226	High-affinity zinc uptake system binding-protein ZnuA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2819_01217	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2819_01857	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2819_01917	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2819_02059	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2820_00127	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2820_00271	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2820_00369	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2820_00525	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2820_00959	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2820_02105	High-affinity zinc uptake system binding-protein ZnuA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2821_00132	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2821_00168	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2821_00385	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2821_00852	Acyl carrier protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2821_00905	Glutaconate CoA-transferase subunit B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2821_00920	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2821_01107	Periplasmic dipeptide transport protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2821_01966	34 kDa membrane antigen	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2822_00871	34 kDa membrane antigen	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2822_01139	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2822_01178	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2822_01383	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2822_01859	Acyl carrier protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2822_01910	Glutaconate CoA-transferase subunit B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2822_01926	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2822_02182	Periplasmic dipeptide transport protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2840_00032	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2840_00105	Acyl carrier protein	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2840_00203	Ribose-5-phosphate isomerase B	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2840_00716	Phosphocarrier protein HPr	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2840_00851	30S ribosomal protein S7	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2840_00866	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2840_02171	34 kDa membrane antigen	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2840_02317	Fructose-bisphosphate aldolase class 1	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2841_00007	Acyl carrier protein	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2841_00077	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2841_00352	Fructose-bisphosphate aldolase class 1	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2841_00499	34 kDa membrane antigen	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2841_01748	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2841_01761	30S ribosomal protein S7	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2841_01908	Phosphocarrier protein HPr	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2841_02439	Ribose-5-phosphate isomerase B	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2842_00087	Ribose-5-phosphate isomerase B	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2842_00626	Phosphocarrier protein HPr	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2842_00811	30S ribosomal protein S7	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2842_00828	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2842_01933	34 kDa membrane antigen	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2842_02085	Fructose-bisphosphate aldolase class 1	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2842_02244	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2842_02321	Acyl carrier protein	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2843_00469	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2843_00550	Acyl carrier protein	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2843_00632	Ribose-5-phosphate isomerase B	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2843_01473	Fructose-bisphosphate aldolase class 1	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2843_01710	34 kDa membrane antigen	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2843_01810	Phosphocarrier protein HPr	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2843_01982	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2843_02157	30S ribosomal protein S7	Fusobacterium hwasookii	0.558557126	2E+09
SEQF2856_05795	Glyceraldehyde-3-phosphate dehydrogenase 1	Arthrospira platensis paraca	0.558557126	2E+09
SEQF2896_00148	30S ribosomal protein S7	Fusobacterium sp.	0.558557126	2E+09
SEQF2896_00369	Phosphocarrier protein HPr	Fusobacterium sp.	0.558557126	2E+09
SEQF2896_00495	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium sp.	0.558557126	2E+09
SEQF2896_00568	Acyl carrier protein	Fusobacterium sp.	0.558557126	2E+09
SEQF2896_01025	Fructose-bisphosphate aldolase class 1	Fusobacterium sp.	0.558557126	2E+09
SEQF2896_01101	Periplasmic dipeptide transport protein	Fusobacterium sp.	0.558557126	2E+09
SEQF2896_01258	34 kDa membrane antigen	Fusobacterium sp.	0.558557126	2E+09
SEQF2896_01679	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium sp.	0.558557126	2E+09
SEQF2959_00097	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2959_00158	High-affinity zinc uptake system binding-protein ZnuA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2959_00678	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2959_00875	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2959_01264	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2973_00056	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2973_00828	Heme-binding protein A	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2973_01075	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2973_01363	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2980_00137	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2980_00245	High-affinity zinc uptake system binding-protein ZnuA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2980_00258	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2980_00338	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2980_01625	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2980_01844	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2985_01014	34 kDa membrane antigen	Fusobacterium sp.	0.558557126	2E+09
SEQF2985_01126	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium sp.	0.558557126	2E+09
SEQF2985_01321	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium sp.	0.558557126	2E+09
SEQF2985_01337	30S ribosomal protein S7	Fusobacterium sp.	0.558557126	2E+09
SEQF2985_02047	Phosphocarrier protein HPr	Fusobacterium sp.	0.558557126	2E+09
SEQF2985_02195	Fructose-bisphosphate aldolase class 1	Fusobacterium sp.	0.558557126	2E+09
SEQF2985_02257	Acyl carrier protein	Fusobacterium sp.	0.558557126	2E+09
SEQF2985_02332	Ribose-5-phosphate isomerase B	Fusobacterium sp.	0.558557126	2E+09
SEQF3018_00466	Trigger factor	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3018_00531	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3018_00604	Acyl carrier protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3018_01201	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3018_01363	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3018_01398	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3018_01817	Fructose-bisphosphate aldolase class 1	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3018_01980	34 kDa membrane antigen	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3018_02216	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3025_00228	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3025_00305	Acyl carrier protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3025_00479	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3025_00744	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3025_01821	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3025_02138	Fructose-bisphosphate aldolase class 1	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3025_02482	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF3179_01967	Glutaconate CoA-transferase subunit B	Peptostreptococcaceae	0.558557126	2E+09
SEQF3181_00228	30S ribosomal protein S7	Fusobacterium sp.	0.558557126	2E+09
SEQF3181_00804	Butyrate--acetoacetate CoA-transferase subunit B	Fusobacterium sp.	0.558557126	2E+09
SEQF3181_01175	Glutaconyl-CoA decarboxylase subunit alpha	Fusobacterium sp.	0.558557126	2E+09
SEQF3181_01321	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium sp.	0.558557126	2E+09
SEQF3196_00426	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3197_01182	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3198_00948	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3199_00536	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3200_01847	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3201_00114	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3202_01445	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3203_00103	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3204_01155	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3205_01983	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3206_01104	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3207_01024	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3208_01736	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3209_02093	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3210_01684	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3211_00838	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3213_00147	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3214_00137	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3215_01845	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3216_01279	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3217_01661	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3218_01297	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3219_00926	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3220_00691	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3221_00518	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3222_00887	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3223_00075	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3224_00388	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3225_01976	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF3226_00526	Acyl-CoA dehydrogenase  short-chain specific	Porphyromonas gingivalis	0.558557126	2E+09
SEQF2123_00920	Glutathione reductase	Listeria monocytogenes	0.610979408	-2E+09
SEQF2153_00962	Glutathione reductase	Listeria monocytogenes	0.610979408	-2E+09
SEQF2154_00986	Glutathione reductase	Listeria monocytogenes	0.610979408	-2E+09
SEQF2155_00985	Glutathione reductase	Listeria monocytogenes	0.610979408	-2E+09
SEQF2008_00280	Glutathione reductase	Streptococcus sanguinis	0.617030491	1E+09
SEQF3644_01344	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3645_00219	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3646_01549	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3647_00346	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3648_00296	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3649_01869	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3650_01866	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3652_01646	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3653_00984	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3654_00857	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3655_00809	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3656_00498	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3657_00790	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3658_01135	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3659_01718	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3660_00846	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3661_00713	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3662_01614	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3663_00814	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3664_00747	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3665_00745	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3666_00676	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3667_00779	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3668_00832	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3669_00858	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3671_00701	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3672_00781	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3673_00895	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3674_01408	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF3675_00824	Glutathione reductase	Streptococcus mitis	0.617030491	1E+09
SEQF2603_00991	Triosephosphate isomerase	Ralstonia pickettii	0.692476701	-1E+09
SEQF2854_00971	Triosephosphate isomerase	Cupriavidus gilardii	0.692476701	-1E+09
SEQF2907_01266	Triosephosphate isomerase	Corynebacterium coyleae	0.692476701	-1E+09
SEQF2957_02035	Triosephosphate isomerase	Corynebacterium coyleae	0.692476701	-1E+09
SEQF2962_02068	Triosephosphate isomerase	Corynebacterium coyleae	0.692476701	-1E+09
SEQF2968_01383	Triosephosphate isomerase	Corynebacterium coyleae	0.692476701	-1E+09
SEQF3003_01616	Triosephosphate isomerase	Corynebacterium coyleae	0.692476701	-1E+09
SEQF3004_00130	Triosephosphate isomerase	Corynebacterium coyleae	0.692476701	-1E+09
SEQF3007_00905	Triosephosphate isomerase	Corynebacterium coyleae	0.692476701	-1E+09
SEQF3008_01811	Triosephosphate isomerase	Corynebacterium coyleae	0.692476701	-1E+09
SEQF3038_00240	Triosephosphate isomerase	Corynebacterium coyleae	0.692476701	-1E+09
SEQF2498_00791	S-adenosylmethionine synthase	Lactobacillus plantarum	0.726875563	1E+09
SEQF2525_03080	S-adenosylmethionine synthase	Lactobacillus plantarum	0.726875563	1E+09
SEQF2533_02704	S-adenosylmethionine synthase	Enterococcus saccharolyticus	0.726875563	1E+09
SEQF2534_02844	S-adenosylmethionine synthase	Enterococcus durans	0.726875563	1E+09
SEQF2541_01553	S-adenosylmethionine synthase	Lactobacillus fermentum	0.726875563	1E+09
SEQF2542_01057	S-adenosylmethionine synthase	Lactobacillus plantarum	0.726875563	1E+09
SEQF2543_01006	S-adenosylmethionine synthase	Lactobacillus plantarum	0.726875563	1E+09
SEQF2544_00696	S-adenosylmethionine synthase	Lactobacillus reuteri	0.726875563	1E+09
SEQF2549_00485	S-adenosylmethionine synthase	Enterococcus casseliflavus	0.726875563	1E+09
SEQF2565_01518	S-adenosylmethionine synthase	Lactobacillus brevis	0.726875563	1E+09
SEQF2567_01508	S-adenosylmethionine synthase	Lactobacillus reuteri	0.726875563	1E+09
SEQF2605_02119	S-adenosylmethionine synthase	Lactobacillus fermentum	0.726875563	1E+09
SEQF2628_00439	S-adenosylmethionine synthase	Lactobacillus salivarius	0.726875563	1E+09
SEQF2712_01232	S-adenosylmethionine synthase	Staphylococcus warneri	0.726875563	1E+09
SEQF2713_01321	S-adenosylmethionine synthase	Staphylococcus warneri	0.726875563	1E+09
SEQF2809_00842	S-adenosylmethionine synthase	Lactobacillus panis	0.726875563	1E+09
SEQF2810_02217	S-adenosylmethionine synthase	Lactobacillus rapi	0.726875563	1E+09
SEQF2849_00367	S-adenosylmethionine synthase	Staphylococcus pasteuri	0.726875563	1E+09
SEQF2850_01198	S-adenosylmethionine synthase	Anoxybacillus flavithermus	0.726875563	1E+09
SEQF2855_00516	S-adenosylmethionine synthase	Dialister pneumosintes	0.726875563	1E+09
SEQF2880_01530	S-adenosylmethionine synthase	Paenibacillus glucanolyticus	0.726875563	1E+09
SEQF2881_01093	S-adenosylmethionine synthase	Staphylococcus capitis	0.726875563	1E+09
SEQF2892_01489	S-adenosylmethionine synthase	Staphylococcus haemolyticus	0.726875563	1E+09
SEQF2895_00696	S-adenosylmethionine synthase	Staphylococcus pettenkoferi fdaargos_288]	0.726875563	1E+09
SEQF2901_00053	S-adenosylmethionine synthase	Staphylococcus hominis	0.726875563	1E+09
SEQF2909_00784	S-adenosylmethionine synthase	Staphylococcus lugdunensis	0.726875563	1E+09
SEQF2914_01076	S-adenosylmethionine synthase	Staphylococcus schleiferi	0.726875563	1E+09
